# ntasks    time    N   err
1	0.0303947	512	5.94874e-06	
2	0.0175286	512	2.68612e-06	
4	0.0100716	512	1.93306e-06	
8	0.00546222	512	1.85771e-06	
16	0.00301357	512	1.29125e-05	
32	0.00286135	512	1.55521e-05	
64	0.00234021	512	1.7255e-05	
128	0.00219852	512	1.76432e-05	
256	0.00206557	512	1.75323e-05	
