# ntasks time N err
4	0.703297	4096	6.49593e-05	
6	0.489608	4098	1.4784e-05	
8	0.408922	4096	1.3809e-05	
10	0.268612	4100	7.85148e-06	
12	0.221043	4104	1.21036e-05	
14	0.200146	4102	6.33277e-06	
16	0.188842	4096	7.04411e-06	
18	0.13892 	4104	8.63148e-06	
21	0.127911	4116	5.19981e-05	
2	1.49205	4096	0.00038898	
