# ntasks time N err
1	3.41192 	4096	0.000216307	
2	1.44308 	4096	0.00140496	
4	0.705131	4096	0.00144053	
8	0.401666	4096	0.00102331	
16	0.189652	4096	0.000680502	
32	0.0946414	4096	0.000337565	
64	0.048708	4096	0.000239313	
128	0.0290049	4096	0.000185195	
256	0.0287743	4096	8.93294e-05	
