# ntasks nthreads time N err
2	8	0.741226	4096	0.000361724	
4	8	0.309071	4096	0.000144338	
6	8	0.176403	4098	0.000293351	
8	8	0.135433	4096	5.29606e-05	
10	8	0.109786	4100	0.000257244	
12	8	0.0912692	4104	0.000126337	
14	8	0.0915514	4102	0.000289964	
16	8	0.0904751	4096	0.000320659	
18	8	0.0726121	4104	3.45992e-05	
20	8	0.0729078	4100	2.7427e-05	
