# ntasks nthreads time N err
2	16	0.702243	4096	8.24467e-05	
4	16	0.278165	4096	0.000179471	
6	16	0.158497	4098	0.000105925	
8	16	0.125786	4096	6.45638e-05	
10	16	0.11956 	4100	0.000625227	
12	16	0.0927411	4104	0.000217063	
14	16	0.0882588	4102	0.000344793	
16	16	0.101517	4096	0.000619581	
18	16	0.077912	4104	4.3376e-05	
20	16	0.106223	4100	0.000824769	
