# ntasks time N err
1	0.765105	2048	5.73633e-05	
2	0.308813	2048	0.00054062	
4	0.30246§	2048	0.000272362	
8	0.171825	2048	9.75376e-05	
16	0.114711	2048	5.83076e-05	
32	0.0223229	2048	0.000154059	
64	0.0131156	2048	8.82267e-05	
128	0.0126568	2048	3.14068e-05	
256	0.00990209	2048	2.77271e-05	
