# nthreads time N err
2	1.94794 	4096	0.000183934
4	1.30752	    4096	0.000168886
6	0.768172	4096	0.000116382
8	1.13361 	4096	0.000367415
10	0.708933	4096	5.27347e-05
12	0.670959	4096	4.81296e-05
14	0.608919	4096	3.54471e-05
16	1.08432 	4096	0.000321663
