# nthreads time N err
8	0.0253364	1024	3.73841e-05
8	0.0507075	1448	0.000108737
8	0.268832	2048	0.000468535
8	0.169112	2508	0.000129439
8	0.22339 	2896	0.000133377
8	0.285736	3238	0.000164107
8	0.348556	3547	0.000189739
8	0.41219 	3831	0.000217961
8	1.14183 	4096	0.00109861
