# ntasks time N err
21	0.00787225	1029	3.697e-06	
21	0.0445381	1449	0.000126124	
21	0.0895505	2058	0.000153866	
21	0.135382	2520	0.000106193	
21	0.173776	2898	0.000138668	
21	0.2279  	3255	0.0001165	
21	0.264831	3549	0.000203616	
21	0.309036	3843	0.00024254	
21	0.349817	4116	0.000280269	
