1	29.8854	256
2	16.0164	256
3	11.05	256
4	8.72727	256
5	8.2203	256
6	7.34246	256
7	5.86193	256
8	5.28977	256
9	4.887	256
10	4.51922	256
11	4.24529	256
12	4.06915	256
13	3.8775	256
14	3.75754	256
15	6.31211	256
16	3.46807	256
17	3.5319	256
18	3.35417	256
19	5.41551	256
20	3.18741	256
21	3.30334	256
22	3.82201	256
23	3.77802	256
24	3.00714	256
