# nthreads time N err
1	3.12386 	4096	0.00154757
2	1.87065	    4096	0.000925219
4	1.35247	    4096	0.000950585
6	0.797131	4096	0.00046693
8	1.14909	    4096	0.000933823
10	0.729462	4096	0.000325787
12	0.689409	4096	0.000220718
14	0.620078	4096	0.000214429
16	1.08107	    4096	0.00150798
