# nthreads time N err
1	0.0321394	512	4.51537e-06
2	0.0160688	512	3.75343e-06
4	0.00865864	512	6.00886e-06
6	0.00738326	512	1.31059e-05
8	0.00626319	512	1.17028e-05
10	0.00743825	512	6.27026e-06
12	0.00664449	512	6.46591e-06
14	0.00629457	512	5.49979e-06
16	0.00574693	512	6.13057e-06
