# ntasks time N err
32	0.00732445	1024	6.87057e-05	
32	0.0308262	1472	8.27663e-05	
32	0.0231304	2048	0.000173463	
32	0.0281117	2528	0.000148291	
32	0.0372433	2912	0.000188983	
32	0.0477947	3264	0.000226801	
32	0.0587413	3552	0.000264004	
32	0.072864	3840	0.000299374	
32	0.0961884	4096	0.000346254	
