# ntasks time N err
1	0.140281	1024	1.91828e-05	
2	0.0804367	1024	1.3795e-05	
4	0.0410803	1024	6.39821e-06	
8	0.0217893	1024	8.62848e-06	
16	0.011608	1024	2.34717e-05	
32	0.00917679	1024	7.73305e-05	
64	0.00721022	1024	3.48534e-05	
128	0.00534976	1024	3.28767e-05	
256	0.00485619	1024	4.74795e-05	
