# nthreads time N err
1	0.126471	1024	0.000138432
2	0.0621782	1024	7.2727e-05
4	0.0341894	1024	8.29008e-05
6	0.0302285	1024	6.00263e-05
8	0.0269876	1024	8.41387e-05
10	0.0296593	1024	3.83685e-05
12	0.0252598	1024	3.73191e-05
14	0.024061	1024	3.45584e-05
16	0.0247863	1024	8.79024e-05
