# nthreads time N err
1	0.709769	2048	0.000433418
2	0.435578	2048	0.000148759
4	0.296066	2048	0.000260735
6	0.181197	2048	7.87263e-05
8	0.272604	2048	0.000361346
10	0.159775	2048	8.11361e-05
12	0.156379	2048	6.07012e-05
14	0.138837	2048	5.67411e-05
16	0.272027	2048	0.000177322
