# ntasks nthreads time N err
1	8	0.0105035	512	1.74781e-05	
2	8	0.00850886	512	2.0261e-05	
4	8	0.00695956	512	3.228e-05	
8	8	0.00344035	512	7.41403e-05	
16	8	0.00193571	512	6.27564e-06	
32	8	0.00275271	512	9.26112e-06	
64	8	0.00274006	512	2.55376e-05	
128	8	0.00232332	512	8.70273e-06	
256	8	0.00284868	512	1.95709e-05	
